repetition,cache_bytes,cache_mib,layout,mode,workload,pass_index,cache_condition,requested_units,selected_instance_rows,logical_bytes,read_ms,wall_ms,p50_unit_ms,p95_unit_ms,max_unit_ms,storage_frames_per_second,file_reads,file_batch_reads,file_bytes,cache_hits,cache_misses,cache_evictions,value_digest
001,0,0.0,hybrid,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,91.60119400000005,92.053292,1.2471679999999998,2.2986649999999997,2.565124,,960,896,23626630,0,1536,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
001,0,0.0,hybrid,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,2558.321602999983,2721.899667,1.136625,1.2249580000000002,50.665457,464366.95003744133,26053,23786,652860428,0,41378,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
001,0,0.0,hybrid,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,2079.140783000001,2243.39275,1.146041,1.224917,53.857042,571389.87879687,26053,23786,652860428,0,41378,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
001,0,0.0,hybrid,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,877.0497790000023,937.537208,0.373,0.400875,15.296251000000002,1354541.1314675182,8672,6796,109306347,0,15502,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
001,0,0.0,hybrid,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,643.8798940000011,703.836125,0.379708,0.40766600000000003,0.439375,1845064.601442576,8672,6796,109306347,0,15502,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
001,0,0.0,hybrid,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,659.7256449999986,719.338125,0.382666,0.407708,13.132541999999999,1800748.5520742529,8672,6796,109306347,0,15502,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
001,0,0.0,hybrid,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,647.587447999997,707.374375,0.38262399999999996,0.406499,0.433415,1834501.2764978814,8672,6796,109306347,0,15502,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
002,0,0.0,regular,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,22628.111376000023,22631.5605,165.656624,296.274167,491.28341600000005,,1024,896,371709109,0,1024,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
002,0,0.0,regular,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,8483.727786000009,8485.260166,15.774498999999999,176.559333,228.49295799999996,,1024,896,371709109,0,1024,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
002,0,0.0,regular,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,2468.340944999999,2470.292917,2.977667,100.86141699999999,198.76554199999998,,384,256,60605555,0,384,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
002,0,0.0,regular,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,353.7822209999998,353.920667,1.833792,2.224417,30.201375,,384,256,60605555,0,384,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
002,0,0.0,regular,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,1090.1503680000003,1090.654042,5.598041,50.295667,312.119542,,512,448,181037202,0,512,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
002,0,0.0,regular,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,734.7240100000007,735.147958,5.476709,47.075458000000005,62.966709,,512,448,181037202,0,512,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
002,0,0.0,regular,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,10294.135746999933,10461.571042,5.051500000000001,5.71779,217.06800099999998,115405.51137051251,13659,11957,4857414205,0,13659,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
002,0,0.0,regular,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,9587.807037999984,9752.493375,5.070794,5.633834,94.66875,123907.37478252553,13659,11957,4857414205,0,13659,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
002,0,0.0,regular,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,2998.666129999996,3061.119916,1.6935419999999999,1.886957,25.056208,396176.1491600272,5120,3418,784102020,0,5120,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
002,0,0.0,regular,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,3166.9749590000106,3227.814875,1.717751,1.917542,16.536957,375121.37461772584,5120,3418,784102020,0,5120,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
002,0,0.0,regular,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,3480.504699999998,3541.2745,1.7481250000000002,1.950583,136.06341700000002,341329.8077143814,5120,3418,784102020,0,5120,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
002,0,0.0,regular,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,3378.157475000001,3438.529959,1.741251,1.9448740000000002,33.915,351670.9948520087,5120,3418,784102020,0,5120,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
002,0,0.0,hybrid,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,5389.877670000001,5392.864208,21.900748,89.37,490.57333199999994,,1920,1792,48070727,0,3072,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
002,0,0.0,hybrid,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,183.3587810000003,183.695584,1.182166,3.1674580000000003,4.433418,,1920,1792,48070727,0,3072,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
002,0,0.0,hybrid,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,1984.948709000001,1986.477625,13.515832999999999,30.986042,199.430667,,640,512,8105650,0,1152,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
002,0,0.0,hybrid,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,84.37062099999996,84.53425,0.5071249999999999,1.717375,2.424833,,640,512,8105650,0,1152,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
002,0,0.0,hybrid,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,1008.1856279999998,1009.527583,5.431666999999999,61.382584,102.153876,,960,896,23626630,0,1536,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
002,0,0.0,hybrid,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,98.105434,98.583292,1.2308340000000002,2.9224170000000003,3.452708,,960,896,23626630,0,1536,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
002,0,0.0,hybrid,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,2513.758984999998,2680.816667,1.132501,1.2260000000000002,55.02779200000001,472599.00694099395,26053,23786,652860428,0,41378,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
002,0,0.0,hybrid,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,2084.172178000005,2252.369041,1.142542,1.230084,47.547124000000004,570010.4878763031,26053,23786,652860428,0,41378,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
002,0,0.0,hybrid,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,1017.6685100000027,1080.05625,0.37316699999999997,0.43674999999999997,129.739335,1167374.2366264206,8672,6796,109306347,0,15502,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
002,0,0.0,hybrid,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,640.4745149999993,701.820125,0.376707,0.40745800000000004,0.45179199999999997,1854874.7408005786,8672,6796,109306347,0,15502,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
002,0,0.0,hybrid,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,659.0670349999983,721.013125,0.38320799999999994,0.407292,11.513792,1802548.0518836798,8672,6796,109306347,0,15502,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
002,0,0.0,hybrid,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,651.1176339999989,712.883375,0.384416,0.409375,0.452041,1824555.1002846928,8672,6796,109306347,0,15502,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
002,134217728,128.0,hybrid,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,110.3101590000001,110.545125,0.26745900000000006,1.0613330000000003,53.104042,,311,311,17239676,2028,321,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
002,134217728,128.0,hybrid,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,10.84280099999995,11.038625,0.08404199999999999,0.09312499999999999,0.10270699999999998,,0,0,0,2048,0,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
002,134217728,128.0,hybrid,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,26.99125100000003,27.1925,0.20241599999999998,0.468291,0.729458,,126,125,3495942,758,166,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
002,134217728,128.0,hybrid,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,3.6156229999999994,3.75575,0.028041000000000003,0.031874,0.036167000000000005,,0,0,0,768,0,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
002,134217728,128.0,hybrid,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,14.45796599999997,14.849125,0.08687499999999998,0.7629999999999999,1.069541,,64,64,2248061,1024,66,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
002,134217728,128.0,hybrid,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,5.174080999999997,5.560167,0.08058299999999999,0.08520900000000001,0.086833,,0,0,0,1024,0,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
002,134217728,128.0,hybrid,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,160.665913,325.862083,0.07195900000000001,0.08224999999999999,16.537167000000004,7394225.556730257,59,59,2376035,27787,59,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
002,134217728,128.0,hybrid,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,121.08344900000036,286.592583,0.07045900000000001,0.077458,0.10166700000000001,9811415.266177267,0,0,0,27787,0,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
002,134217728,128.0,hybrid,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,64.58442100000019,125.092917,0.027541999999999997,0.032459,11.225834,18394528.922075443,38,38,831371,10406,38,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
002,134217728,128.0,hybrid,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,46.33735900000012,106.19925,0.026875000000000003,0.030375,0.050542,25638060.209689483,0,0,0,10406,0,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
002,134217728,128.0,hybrid,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,45.86239000000021,106.576666,0.026626,0.029958,0.039917,25903578.073449608,0,0,0,10406,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
002,134217728,128.0,hybrid,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,46.26487600000015,107.601792,0.026791000000000002,0.0305,0.040417,25678227.25819034,0,0,0,10406,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
002,134217728,128.0,regular,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,2289.977070999998,2291.3205,0.266416,156.44470900000002,342.620625,,50,50,21265717,974,50,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
002,134217728,128.0,regular,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,21.89937900000005,22.414542,0.15629,0.24220800000000003,0.401209,,0,0,0,1024,0,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
002,134217728,128.0,regular,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,697.6618359999997,698.500458,0.11666699999999999,34.283376000000004,77.528584,,28,23,4823302,356,28,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
002,134217728,128.0,regular,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,12.221589999999999,12.504583,0.094709,0.125667,0.204167,,0,0,0,384,0,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
002,134217728,128.0,regular,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,172.286954,173.083375,0.120834,0.6183740000000001,161.60387599999999,,5,5,116100,507,5,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
002,134217728,128.0,regular,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,15.327620999999999,16.562,0.22941699999999998,0.30345799999999995,0.43708400000000003,,0,0,0,512,0,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
002,134217728,128.0,regular,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,121.24003500000062,286.577292,0.071082,0.077625,0.10341499999999998,9798743.459617063,0,0,0,13659,0,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
002,134217728,128.0,regular,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,119.54798900000003,284.005375,0.069875,0.076249,0.09450000000000001,9937431.904437972,0,0,0,13659,0,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
002,134217728,128.0,regular,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,53.02980299999998,125.638042,0.027583999999999997,0.051875000000000004,0.159958,22402496.950629827,0,0,0,5120,0,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
002,134217728,128.0,regular,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,45.61808700000019,105.667167,0.026791000000000002,0.029625,0.044083000000000004,26042302.03690907,0,0,0,5120,0,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
002,134217728,128.0,regular,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,44.77272599999992,104.724833,0.026125,0.029084,0.035209000000000004,26534010.906550612,0,0,0,5120,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
002,134217728,128.0,regular,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,44.91654400000005,104.864875,0.026125000000000002,0.029251,0.047417,26449051.8237556,0,0,0,5120,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
003,134217728,128.0,hybrid,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,12800.978413999997,12805.185333,48.738417,222.660999,645.994375,,311,311,17239676,2028,321,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
003,134217728,128.0,hybrid,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,31.892192999999992,32.644291,0.223834,0.466915,0.644374,,0,0,0,2048,0,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
003,134217728,128.0,hybrid,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,5131.064624,5133.032458,38.762166,85.96791599999999,281.58637600000003,,126,125,3495942,758,166,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
003,134217728,128.0,hybrid,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,14.506881999999974,14.862792,0.103293,0.183375,0.22070800000000002,,0,0,0,768,0,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
003,134217728,128.0,hybrid,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,2677.2293279999994,2679.521292,0.502458,199.08395699999997,409.4455,,64,64,2248061,1024,66,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
003,134217728,128.0,hybrid,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,21.698785000000015,23.072333,0.282125,0.662874,0.9865,,0,0,0,1024,0,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
003,134217728,128.0,hybrid,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,2623.0963199999846,2959.326209,0.148875,0.497875,166.89162500000003,452899.87673804024,59,59,2376035,27787,59,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
003,134217728,128.0,hybrid,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,129.15052800000058,302.422917,0.072542,0.10004099999999999,0.19974999999999998,9198568.665549666,0,0,0,27787,0,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
003,134217728,128.0,hybrid,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,1845.1619400000009,2048.5555,0.109292,0.25875,90.177584,643845.9271493533,38,38,831371,10406,38,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
003,134217728,128.0,hybrid,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,58.72864300000043,132.205833,0.027957000000000003,0.06829199999999999,0.789041,20228630.176249623,0,0,0,10406,0,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
003,134217728,128.0,hybrid,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,46.50086099999992,107.234042,0.026958000000000003,0.030875,0.050666,25547914.048301212,0,0,0,10406,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
003,134217728,128.0,hybrid,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,46.443577000000204,107.492166,0.026958999999999997,0.0305,0.07375,25579425.116200563,0,0,0,10406,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
003,134217728,128.0,regular,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,3621.4377380000033,3622.606541,0.29249800000000004,251.290335,648.125,,50,50,21265717,974,50,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
003,134217728,128.0,regular,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,20.79919,21.297417,0.15650000000000003,0.21087499999999998,0.3553319999999999,,0,0,0,1024,0,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
003,134217728,128.0,regular,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,1551.1755859999996,1552.441916,0.144082,70.77133200000002,186.62025,,28,23,4823302,356,28,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
003,134217728,128.0,regular,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,10.346617000000006,10.579708,0.064209,0.140959,0.328957,,0,0,0,384,0,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
003,134217728,128.0,regular,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,328.9249900000001,329.808,0.121582,0.55779,317.650085,,5,5,116100,507,5,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
003,134217728,128.0,regular,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,15.08691,16.399166,0.22083400000000003,0.290708,0.32729,,0,0,0,512,0,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
003,134217728,128.0,regular,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,120.48000500000057,284.273334,0.070624,0.076875,0.10766599999999998,9860557.359704578,0,0,0,13659,0,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
003,134217728,128.0,regular,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,137.62560299999998,308.253625,0.070374,0.119042,1.536166,8632114.767191974,0,0,0,13659,0,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
003,134217728,128.0,regular,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,52.75908299999991,121.948666,0.027583,0.050667000000000004,0.393,22517449.7441512,0,0,0,5120,0,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
003,134217728,128.0,regular,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,45.649648000000155,102.915875,0.026958000000000003,0.029376,0.046874,26024297.054820575,0,0,0,5120,0,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
003,134217728,128.0,regular,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,48.40218200000001,106.374583,0.026833,0.041124,0.07499900000000001,24544348.021335065,0,0,0,5120,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
003,134217728,128.0,regular,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,54.61246299999992,117.511583,0.026749000000000002,0.059040999999999996,0.656877,21753276.353787627,0,0,0,5120,0,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
003,0,0.0,regular,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,1203.935243,1204.22475,5.2648340000000005,32.083417,68.354126,,1024,896,371709109,0,1024,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
003,0,0.0,regular,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,671.7353619999999,671.981334,5.153292,5.760459,16.734042,,1024,896,371709109,0,1024,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
003,0,0.0,regular,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,1304.6491779999988,1305.245084,1.9516250000000002,64.123167,109.125417,,384,256,60605555,0,384,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
003,0,0.0,regular,full,random_frames_ui,1,workload_immediate_repeat_shared_process_cache,128,128,3072,251.5119679999999,251.605167,1.7946250000000001,2.163834,13.522582000000002,,384,256,60605555,0,384,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
003,0,0.0,regular,full,random_ranges_contract,0,workload_first_pass_shared_process_cache,64,2048,139264,521.3058790000002,521.704167,5.312747999999999,19.968249999999998,39.122375,,512,448,181037202,0,512,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
003,0,0.0,regular,full,random_ranges_contract,1,workload_immediate_repeat_shared_process_cache,64,2048,139264,320.99179300000026,321.375042,5.063874999999999,5.705915,5.802749,,512,448,181037202,0,512,0,22eed604776c14ca9b08375c6d812b383c580f0bcc4fb64bc3f921d96c4d7120
003,0,0.0,regular,full,sequential_contract_forward,0,workload_first_pass_shared_process_cache,1698,1187087,80721916,9679.550440000054,9845.450084,5.055543,5.709458,129.20308400000002,122732.97271024846,13659,11957,4857414205,0,13659,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
003,0,0.0,regular,full,sequential_contract_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,80721916,10215.395423000005,10382.80425,5.06204,5.7927100000000005,162.783709,116295.0576856979,13659,11957,4857414205,0,13659,0,b021cb12a40e37e28466406b6aff96023c9bd85a524242b5d24d83f31719746e
003,0,0.0,regular,full,sequential_ui_forward,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,3162.6481479999984,3223.566916,1.782833,1.95575,45.237584000000005,375634.5772296137,5120,3418,784102020,0,5120,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
003,0,0.0,regular,full,sequential_ui_forward,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,3274.02183900001,3334.416292,1.794291,1.958501,21.535749,362856.467800121,5120,3418,784102020,0,5120,0,96d9ae52d98e3f544c9accc67b7f2acc8506daa6e5c3147b17d9a7c0c4735670
003,0,0.0,regular,full,sequential_ui_reverse,0,workload_first_pass_shared_process_cache,1698,1187087,28490088,3288.845338999995,3349.0645,1.796042,1.958834,34.19575,361220.9993314015,5120,3418,784102020,0,5120,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
003,0,0.0,regular,full,sequential_ui_reverse,1,workload_immediate_repeat_shared_process_cache,1698,1187087,28490088,3290.237669000009,3350.755375,1.805166,1.957959,17.472417,361068.14142732276,5120,3418,784102020,0,5120,0,7a015f92bb3966c236ec8d43bb120b56847634356a809923c86a20f58f29ad5e
003,0,0.0,hybrid,full,random_frames_contract,0,workload_first_pass_shared_process_cache,128,128,8704,16149.47013200001,16153.601916,67.740667,308.63241700000003,621.429333,,1920,1792,48070727,0,3072,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
003,0,0.0,hybrid,full,random_frames_contract,1,workload_immediate_repeat_shared_process_cache,128,128,8704,273.1073720000005,273.506708,1.194832,4.534001000000001,37.879751,,1920,1792,48070727,0,3072,0,2088661f75d94debeaef555365c9e793af09792fb6608d149414af8d76b42ecb
003,0,0.0,hybrid,full,random_frames_ui,0,workload_first_pass_shared_process_cache,128,128,3072,2174.1145139999985,2175.115458,14.568459,32.590959000000005,198.845126,,640,512,8105650,0,1152,0,05862f9493d6a8dbad4e24db20ad6263d3cf51fc266fc64ce3e3550f166ac06b
